opentime,value,unrealized_pnl,realized_pnl,commission
2024-05-09 16:46:00,2000.0,0.0,0.0,0.0
2024-05-09 16:47:00,2000.0,0.0,0.0,0.0
2024-05-09 16:48:00,2000.0,0.0,0.0,0.0
2024-05-09 16:49:00,2000.0,0.0,0.0,0.0
2024-05-09 16:50:00,2000.0,0.0,0.0,0.0
2024-05-09 16:51:00,2000.0,0.0,0.0,0.0
2024-05-09 16:52:00,2000.0,0.0,0.0,0.0
2024-05-09 16:53:00,2000.0,0.0,0.0,0.0
2024-05-09 16:54:00,2000.0,0.0,0.0,0.0
2024-05-09 16:55:00,2000.0,0.0,0.0,0.0
2024-05-09 16:56:00,2000.0,0.0,0.0,0.0
2024-05-09 16:57:00,2000.0,0.0,0.0,0.0
2024-05-09 16:58:00,2000.0,0.0,0.0,0.0
2024-05-09 16:59:00,2000.0,0.0,0.0,0.0
2024-05-09 17:00:00,2000.0,0.0,0.0,0.0
2024-05-09 17:01:00,2000.0,0.0,0.0,0.0
2024-05-09 17:02:00,2000.0,0.0,0.0,0.0
2024-05-09 17:03:00,2000.0,0.0,0.0,0.0
2024-05-09 17:04:00,2000.0,0.0,0.0,0.0
2024-05-09 17:05:00,2000.0,0.0,0.0,0.0
2024-05-09 17:06:00,2000.0,0.0,0.0,0.0
2024-05-09 17:07:00,2000.0,0.0,0.0,0.0
2024-05-09 17:08:00,2000.0,0.0,0.0,0.0
2024-05-09 17:09:00,2000.0,0.0,0.0,0.0
2024-05-09 17:10:00,2000.0,0.0,0.0,0.0
2024-05-09 17:11:00,2000.0,0.0,0.0,0.0
2024-05-09 17:12:00,2000.0,0.0,0.0,0.0
2024-05-09 17:13:00,2000.0,0.0,0.0,0.0
2024-05-09 17:14:00,2000.0,0.0,0.0,0.0
2024-05-09 17:15:00,2000.0,0.0,0.0,0.0
2024-05-09 17:16:00,2000.0,0.0,0.0,0.0
2024-05-09 17:17:00,2000.0,0.0,0.0,0.0
2024-05-09 17:18:00,2000.0,0.0,0.0,0.0
2024-05-09 17:19:00,2000.0,0.0,0.0,0.0
2024-05-09 17:20:00,2000.0,0.0,0.0,0.0
2024-05-09 17:21:00,2000.0,0.0,0.0,0.0
2024-05-09 17:22:00,2000.0,0.0,0.0,0.0
2024-05-09 17:23:00,2000.0,0.0,0.0,0.0
2024-05-09 17:24:00,2000.0,0.0,0.0,0.0
2024-05-09 17:25:00,2000.0,0.0,0.0,0.0
2024-05-09 17:26:00,2000.0,0.0,0.0,0.0
2024-05-09 17:27:00,2000.0,0.0,0.0,0.0
2024-05-09 17:28:00,2000.0,0.0,0.0,0.0
2024-05-09 17:29:00,2000.0,0.0,0.0,0.0
2024-05-09 17:30:00,2000.0,0.0,0.0,0.0
2024-05-09 17:31:00,2000.0,0.0,0.0,0.0
2024-05-09 17:32:00,2000.0,0.0,0.0,0.0
2024-05-09 17:33:00,2000.0,0.0,0.0,0.0
2024-05-09 17:34:00,2000.0,0.0,0.0,0.0
2024-05-09 17:35:00,2000.0,0.0,0.0,0.0
2024-05-09 17:36:00,2000.0,0.0,0.0,0.0
2024-05-09 17:37:00,2000.0,0.0,0.0,0.0
2024-05-09 17:38:00,2000.0,0.0,0.0,0.0
2024-05-09 17:39:00,2000.0,0.0,0.0,0.0
2024-05-09 17:40:00,2000.0,0.0,0.0,0.0
2024-05-09 17:41:00,2000.0,0.0,0.0,0.0
2024-05-09 17:42:00,2000.0,0.0,0.0,0.0
2024-05-09 17:43:00,2000.0,0.0,0.0,0.0
2024-05-09 17:44:00,2000.0,0.0,0.0,0.0
2024-05-09 17:45:00,2000.0,0.0,0.0,0.0
2024-05-09 17:46:00,2000.0,0.0,0.0,0.0
2024-05-09 17:47:00,2000.0,0.0,0.0,0.0
2024-05-09 17:48:00,2000.0,0.0,0.0,0.0
2024-05-09 17:49:00,2000.0,0.0,0.0,0.0
2024-05-09 17:50:00,2000.0,0.0,0.0,0.0
2024-05-09 17:51:00,2000.0,0.0,0.0,0.0
2024-05-09 17:52:00,2000.0,0.0,0.0,0.0
2024-05-09 17:53:00,2000.0,0.0,0.0,0.0
2024-05-09 17:54:00,2000.0,0.0,0.0,0.0
2024-05-09 17:55:00,2000.0,0.0,0.0,0.0
2024-05-09 17:56:00,2000.0,0.0,0.0,0.0
2024-05-09 17:57:00,2000.0,0.0,0.0,0.0
2024-05-09 17:58:00,2000.0,0.0,0.0,0.0
2024-05-09 17:59:00,2000.0,0.0,0.0,0.0
2024-05-09 18:00:00,2000.0,0.0,0.0,0.0
2024-05-09 18:01:00,2000.0,0.0,0.0,0.0
2024-05-09 18:02:00,2000.0,0.0,0.0,0.0
2024-05-09 18:03:00,2000.0,0.0,0.0,0.0
2024-05-09 18:04:00,2000.0,0.0,0.0,0.0
2024-05-09 18:05:00,2000.0,0.0,0.0,0.0
2024-05-09 18:06:00,2000.0,0.0,0.0,0.0
2024-05-09 18:07:00,2000.0,0.0,0.0,0.0
2024-05-09 18:08:00,2000.0,0.0,0.0,0.0
2024-05-09 18:09:00,2000.0,0.0,0.0,0.0
2024-05-09 18:10:00,2000.0,0.0,0.0,0.0
2024-05-09 18:11:00,2000.0,0.0,0.0,0.0
2024-05-09 18:12:00,2000.0,0.0,0.0,0.0
2024-05-09 18:13:00,2000.0,0.0,0.0,0.0
2024-05-09 18:14:00,2000.0,0.0,0.0,0.0
2024-05-09 18:15:00,2000.0,0.0,0.0,0.0
2024-05-09 18:16:00,2000.0,0.0,0.0,0.0
2024-05-09 18:17:00,2000.0,0.0,0.0,0.0
2024-05-09 18:18:00,2000.0,0.0,0.0,0.0
2024-05-09 18:19:00,2000.0,0.0,0.0,0.0
2024-05-09 18:20:00,2000.0,0.0,0.0,0.0
2024-05-09 18:21:00,2000.0,0.0,0.0,0.0
2024-05-09 18:22:00,2000.0,0.0,0.0,0.0
2024-05-09 18:23:00,2000.0,0.0,0.0,0.0
2024-05-09 18:24:00,2000.0,0.0,0.0,0.0
2024-05-09 18:25:00,2000.0,0.0,0.0,0.0
2024-05-09 18:26:00,2000.0,0.0,0.0,0.0
2024-05-09 18:27:00,2000.0,0.0,0.0,0.0
2024-05-09 18:28:00,2000.0,0.0,0.0,0.0
2024-05-09 18:29:00,2000.0,0.0,0.0,0.0
2024-05-09 18:30:00,2000.0,0.0,0.0,0.0
2024-05-09 18:31:00,2000.0,0.0,0.0,0.0
2024-05-09 18:32:00,2000.0,0.0,0.0,0.0
2024-05-09 18:33:00,2000.0,0.0,0.0,0.0
2024-05-09 18:34:00,2000.0,0.0,0.0,0.0
2024-05-09 18:35:00,2000.0,0.0,0.0,0.0
2024-05-09 18:36:00,2000.0,0.0,0.0,0.0
2024-05-09 18:37:00,2000.0,0.0,0.0,0.0
2024-05-09 18:38:00,2000.0,0.0,0.0,0.0
2024-05-09 18:39:00,2000.0,0.0,0.0,0.0
2024-05-09 18:40:00,2000.0,0.0,0.0,0.0
2024-05-09 18:41:00,2000.0,0.0,0.0,0.0
2024-05-09 18:42:00,2000.0,0.0,0.0,0.0
2024-05-09 18:43:00,2000.0,0.0,0.0,0.0
2024-05-09 18:44:00,2000.0,0.0,0.0,0.0
2024-05-09 18:45:00,2000.0,0.0,0.0,0.0
2024-05-09 18:46:00,2000.0,0.0,0.0,0.0
2024-05-09 18:47:00,2000.0,0.0,0.0,0.0
2024-05-09 18:48:00,2000.0,0.0,0.0,0.0
2024-05-09 18:49:00,2000.0,0.0,0.0,0.0
2024-05-09 18:50:00,2000.0,0.0,0.0,0.0
2024-05-09 18:51:00,2000.0,0.0,0.0,0.0
2024-05-09 18:52:00,2000.0,0.0,0.0,0.0
2024-05-09 18:53:00,2000.0,0.0,0.0,0.0
2024-05-09 18:54:00,2000.0,0.0,0.0,0.0
2024-05-09 18:55:00,2000.0,0.0,0.0,0.0
2024-05-09 18:56:00,2000.0,0.0,0.0,0.0
2024-05-09 18:57:00,2000.0,0.0,0.0,0.0
2024-05-09 18:58:00,2000.0,0.0,0.0,0.0
2024-05-09 18:59:00,2000.0,0.0,0.0,0.0
2024-05-09 19:00:00,2000.0,0.0,0.0,0.0
2024-05-09 19:01:00,2000.0,0.0,0.0,0.0
2024-05-09 19:02:00,2000.0,0.0,0.0,0.0
2024-05-09 19:03:00,2000.0,0.0,0.0,0.0
2024-05-09 19:04:00,2000.0,0.0,0.0,0.0
2024-05-09 19:05:00,2000.0,0.0,0.0,0.0
2024-05-09 19:06:00,1999.2023552,0.0,0.0,0.7976448
2024-05-09 19:07:00,1998.40532992,1.5488000000000466,0.0,0.7970252800000001
2024-05-09 19:08:00,1998.40532992,6.534400000000373,0.0,0.0
2024-05-09 19:09:00,1998.40532992,6.201600000000093,0.0,0.0
2024-05-09 19:10:00,1998.40532992,5.721600000000093,0.0,0.0
2024-05-09 19:11:00,1998.40532992,7.891200000000186,0.0,0.0
2024-05-09 19:12:00,1998.40532992,6.905600000000093,0.0,0.0
2024-05-09 19:13:00,1998.40532992,7.69280000000028,0.0,0.0
2024-05-09 19:14:00,1998.40532992,7.257600000000093,0.0,0.0
2024-05-09 19:15:00,1998.40532992,4.672,0.0,0.0
2024-05-09 19:16:00,1998.40532992,6.598400000000373,0.0,0.0
2024-05-09 19:17:00,1998.40532992,4.78080000000028,0.0,0.0
2024-05-09 19:18:00,1998.40532992,5.61280000000028,0.0,0.0
2024-05-09 19:19:00,1998.40532992,2.1184000000003724,0.0,0.0
2024-05-09 19:20:00,1998.40532992,1.7792000000001864,0.0,0.0
2024-05-09 19:21:00,1998.40532992,3.3472000000001865,0.0,0.0
2024-05-09 19:22:00,1998.40532992,5.164800000000279,0.0,0.0
2024-05-09 19:23:00,1998.40532992,3.2704000000003726,0.0,0.0
2024-05-09 19:24:00,1998.40532992,2.3296000000000934,0.0,0.0
2024-05-09 19:25:00,1998.40532992,6.060800000000279,0.0,0.0
2024-05-09 19:26:00,1998.40532992,3.1488000000002794,0.0,0.0
2024-05-09 19:27:00,1998.40532992,2.2208000000002794,0.0,0.0
2024-05-09 19:28:00,1998.40532992,1.1392000000001863,0.0,0.0
2024-05-09 19:29:00,1998.40532992,0.21760000000009314,0.0,0.0
2024-05-09 19:30:00,1998.40532992,-6.4,0.0,0.0
2024-05-09 19:31:00,1998.40532992,-3.2575999999996275,0.0,0.0
2024-05-09 19:32:00,1998.40532992,-1.2607999999998138,0.0,0.0
2024-05-09 19:33:00,1998.40532992,-0.28800000000000003,0.0,0.0
2024-05-09 19:34:00,1998.40532992,-1.0687999999998137,0.0,0.0
2024-05-09 19:35:00,1998.40532992,1.8368000000002795,0.0,0.0
2024-05-09 19:36:00,1998.40532992,-0.26879999999981374,0.0,0.0
2024-05-09 19:37:00,1998.40532992,-2.028799999999814,0.0,0.0
2024-05-09 19:38:00,1998.40532992,-0.9023999999999068,0.0,0.0
2024-05-09 19:39:00,1998.40532992,-1.5615999999996275,0.0,0.0
2024-05-09 19:40:00,1998.40532992,0.6208000000002795,0.0,0.0
2024-05-09 19:41:00,1998.40532992,-1.1647999999998138,0.0,0.0
2024-05-09 19:42:00,1998.40532992,-2.6431999999997204,0.0,0.0
2024-05-09 19:43:00,1998.40532992,-2.566399999999907,0.0,0.0
2024-05-09 19:44:00,1998.40532992,-2.2847999999998136,0.0,0.0
2024-05-09 19:45:00,1998.40532992,-0.13439999999990687,0.0,0.0
2024-05-09 19:46:00,1998.40532992,1.952,0.0,0.0
2024-05-09 19:47:00,1998.40532992,1.7216000000000933,0.0,0.0
2024-05-09 19:48:00,1998.40532992,0.39680000000027943,0.0,0.0
2024-05-09 19:49:00,1998.40532992,-0.8447999999998137,0.0,0.0
2024-05-09 19:50:00,1998.40532992,0.7616000000000932,0.0,0.0
2024-05-09 19:51:00,1998.40532992,-2.592,0.0,0.0
2024-05-09 19:52:00,1998.40532992,-8.992,0.0,0.0
2024-05-09 19:53:00,1998.40532992,-12.940799999999815,0.0,0.0
2024-05-09 19:54:00,1998.40532992,-8.326399999999907,0.0,0.0
2024-05-09 19:55:00,1998.40532992,-10.489599999999628,0.0,0.0
2024-05-09 19:56:00,1998.40532992,-8.076799999999814,0.0,0.0
2024-05-09 19:57:00,1998.40532992,-5.5360000000000005,0.0,0.0
2024-05-09 19:58:00,1998.40532992,-6.208,0.0,0.0
2024-05-09 19:59:00,1998.40532992,-8.243199999999721,0.0,0.0
2024-05-09 20:00:00,1998.40532992,-6.7775999999996275,0.0,0.0
2024-05-09 20:01:00,1998.40532992,-6.796799999999814,0.0,0.0
2024-05-09 20:02:00,1998.40532992,-7.027199999999721,0.0,0.0
2024-05-09 20:03:00,1998.40532992,-9.574399999999907,0.0,0.0
2024-05-09 20:04:00,1998.40532992,-8.550399999999907,0.0,0.0
2024-05-09 20:05:00,1998.40532992,-8.224,0.0,0.0
2024-05-09 20:06:00,1998.40532992,-11.52,0.0,0.0
2024-05-09 20:07:00,1998.40532992,-16.569599999999628,0.0,0.0
2024-05-09 20:08:00,1998.40532992,-17.07519999999972,0.0,0.0
2024-05-09 20:09:00,1998.40532992,-15.776,0.0,0.0
2024-05-09 20:10:00,1998.40532992,-16.76159999999963,0.0,0.0
2024-05-09 20:11:00,1998.40532992,-16.17919999999972,0.0,0.0
2024-05-09 20:12:00,1997.60539008,-13.024000000000001,0.0,0.7999398400000001
2024-05-09 20:13:00,1997.60539008,-18.016000000000467,0.0,0.0
2024-05-09 20:14:00,1997.60539008,-14.214399999999907,0.0,0.0
2024-05-09 20:15:00,1997.60539008,-6.284800000000047,0.0,0.0
2024-05-09 20:16:00,1997.60539008,-7.619200000000187,0.0,0.0
2024-05-09 20:17:00,1997.60539008,-7.273600000000326,0.0,0.0
2024-05-09 20:18:00,1997.60539008,-2.3392000000001865,0.0,0.0
2024-05-09 20:19:00,1997.60539008,0.934399999999674,0.0,0.0
2024-05-09 20:20:00,1997.60539008,-2.521600000000326,0.0,0.0
2024-05-09 20:21:00,1997.60539008,-3.097600000000326,0.0,0.0
2024-05-09 20:22:00,1997.60539008,-5.1040000000004655,0.0,0.0
2024-05-09 20:23:00,1997.60539008,-4.528000000000466,0.0,0.0
2024-05-09 20:24:00,1997.60539008,-3.2703999999999067,0.0,0.0
2024-05-09 20:25:00,1997.60539008,-1.9168000000000467,0.0,0.0
2024-05-09 20:26:00,1997.60539008,-6.1600000000004655,0.0,0.0
2024-05-09 20:27:00,1997.60539008,-5.708800000000046,0.0,0.0
2024-05-09 20:28:00,1997.60539008,-7.532800000000047,0.0,0.0
2024-05-09 20:29:00,1997.60539008,-2.406399999999907,0.0,0.0
2024-05-09 20:30:00,1997.60539008,-1.0720000000004657,0.0,0.0
2024-05-09 20:31:00,1997.60539008,3.3247999999998137,0.0,0.0
2024-05-09 20:32:00,1997.60539008,-1.542399999999907,0.0,0.0
2024-05-09 20:33:00,1997.60539008,-0.5440000000004657,0.0,0.0
2024-05-09 20:34:00,1997.60539008,-4.153600000000326,0.0,0.0
2024-05-09 20:35:00,1997.60539008,-5.804800000000046,0.0,0.0
2024-05-09 20:36:00,1997.60539008,-7.283200000000186,0.0,0.0
2024-05-09 20:37:00,1997.60539008,-7.859200000000186,0.0,0.0
2024-05-09 20:38:00,1997.60539008,-14.502399999999907,0.0,0.0
2024-05-09 20:39:00,1997.60539008,-10.134399999999907,0.0,0.0
2024-05-09 20:40:00,1997.60539008,-10.796800000000047,0.0,0.0
2024-05-09 20:41:00,1997.60539008,-8.214399999999907,0.0,0.0
2024-05-09 20:42:00,1997.60539008,-9.635200000000186,0.0,0.0
2024-05-09 20:43:00,1997.60539008,-10.720000000000466,0.0,0.0
2024-05-09 20:44:00,1997.60539008,-11.411200000000186,0.0,0.0
2024-05-09 20:45:00,1997.60539008,-7.7536000000003265,0.0,0.0
2024-05-09 20:46:00,1997.60539008,-6.582399999999907,0.0,0.0
2024-05-09 20:47:00,1997.60539008,-5.123200000000186,0.0,0.0
2024-05-09 20:48:00,1997.60539008,-12.630399999999907,0.0,0.0
2024-05-09 20:49:00,1997.60539008,-14.195200000000186,0.0,0.0
2024-05-09 20:50:00,1997.60539008,-17.017600000000325,0.0,0.0
2024-05-09 20:51:00,1997.60539008,-17.430399999999906,0.0,0.0
2024-05-09 20:52:00,1997.60539008,-16.710399999999908,0.0,0.0
2024-05-09 20:53:00,1997.60539008,-15.548800000000046,0.0,0.0
2024-05-09 20:54:00,1997.60539008,-16.08639999999991,0.0,0.0
2024-05-09 20:55:00,1997.60539008,-19.696000000000467,0.0,0.0
2024-05-09 20:56:00,1997.60539008,-20.339200000000186,0.0,0.0
2024-05-09 20:57:00,1997.60539008,-22.595200000000187,0.0,0.0
2024-05-09 20:58:00,1997.60539008,-23.075200000000187,0.0,0.0
2024-05-09 20:59:00,1997.60539008,-21.155200000000185,0.0,0.0
2024-05-09 21:00:00,1997.60539008,-24.851200000000187,0.0,0.0
2024-05-09 21:01:00,1997.60539008,-27.097600000000327,0.0,0.0
2024-05-09 21:02:00,1997.60539008,-29.056000000000466,0.0,0.0
2024-05-09 21:03:00,1997.60539008,-32.32000000000047,0.0,0.0
2024-05-09 21:04:00,1997.60539008,-31.196800000000046,0.0,0.0
2024-05-09 21:05:00,1997.60539008,-33.25120000000019,0.0,0.0
2024-05-09 21:06:00,1997.60539008,-32.42560000000033,0.0,0.0
2024-05-09 21:07:00,1997.60539008,-36.16960000000033,0.0,0.0
2024-05-09 21:08:00,1997.60539008,-38.684800000000045,0.0,0.0
2024-05-09 21:09:00,1997.60539008,-39.97120000000019,0.0,0.0
2024-05-09 21:10:00,1996.80290432,-32.11839999999991,0.0,0.80248576
2024-05-09 21:11:00,1996.80290432,-41.25759999999963,0.0,0.0
2024-05-09 21:12:00,1996.80290432,-33.51359999999963,0.0,0.0
2024-05-09 21:13:00,1996.80290432,-36.13759999999963,0.0,0.0
2024-05-09 21:14:00,1996.80290432,-24.656,0.0,0.0
2024-05-09 21:15:00,1996.80290432,-16.963200000000185,0.0,0.0
2024-05-09 21:16:00,1996.80290432,-10.972799999999815,0.0,0.0
2024-05-09 21:17:00,1996.80290432,-17.129599999999627,0.0,0.0
2024-05-09 21:18:00,1996.80290432,-13.136000000000001,0.0,0.0
2024-05-09 21:19:00,1996.80290432,-16.092799999999816,0.0,0.0
2024-05-09 21:20:00,1996.80290432,-8.924799999999815,0.0,0.0
2024-05-09 21:21:00,1996.80290432,-5.315200000000186,0.0,0.0
2024-05-09 21:22:00,1996.80290432,-8.566399999999442,0.0,0.0
2024-05-09 21:23:00,1996.80290432,-13.11039999999944,0.0,0.0
2024-05-09 21:24:00,1998.9472524799999,-11.779200000000186,2.9448000000000465,0.8004518400000001
2024-05-09 21:25:00,1998.9472524799999,-9.12240000000014,0.0,0.0
2024-05-09 21:26:00,1998.9472524799999,-10.063199999999721,0.0,0.0
2024-05-09 21:27:00,1998.9472524799999,-10.27440000000014,0.0,0.0
2024-05-09 21:28:00,1998.9472524799999,-6.415199999999721,0.0,0.0
2024-05-09 21:29:00,1998.9472524799999,-7.615199999999721,0.0,0.0
2024-05-09 21:30:00,1998.9472524799999,-7.096799999999581,0.0,0.0
2024-05-09 21:31:00,1998.9472524799999,-14.30640000000014,0.0,0.0
2024-05-09 21:32:00,1998.9472524799999,-15.23759999999986,0.0,0.0
2024-05-09 21:33:00,1998.9472524799999,-3.0935999999998605,0.0,0.0
2024-05-09 21:34:00,1998.9472524799999,-4.668,0.0,0.0
2024-05-09 21:35:00,1998.9472524799999,-10.533599999999861,0.0,0.0
2024-05-09 21:36:00,1998.9472524799999,-7.6055999999998605,0.0,0.0
2024-05-09 21:37:00,1998.9472524799999,-3.28559999999986,0.0,0.0
2024-05-09 21:38:00,1998.9472524799999,-0.21359999999986032,0.0,0.0
2024-05-09 21:39:00,1998.9472524799999,2.7720000000000002,0.0,0.0
2024-05-09 21:40:00,1998.9472524799999,-0.0695999999998603,0.0,0.0
2024-05-09 21:41:00,1998.9472524799999,-6.904799999999581,0.0,0.0
2024-05-09 21:42:00,1998.9472524799999,-3.4775999999998604,0.0,0.0
2024-05-09 21:43:00,1998.9472524799999,-1.6151999999997206,0.0,0.0
2024-05-09 21:44:00,1998.9472524799999,-1.4424000000001398,0.0,0.0
2024-05-09 21:45:00,1998.9472524799999,-1.4040000000000001,0.0,0.0
2024-05-09 21:46:00,1998.9472524799999,-4.572,0.0,0.0
2024-05-09 21:47:00,1998.9472524799999,-5.44559999999986,0.0,0.0
2024-05-09 21:48:00,1998.9472524799999,-5.436,0.0,0.0
2024-05-09 21:49:00,1998.9472524799999,-5.30159999999986,0.0,0.0
2024-05-09 21:50:00,1998.9472524799999,0.3432000000004191,0.0,0.0
2024-05-09 21:51:00,1998.9472524799999,4.7688000000002795,0.0,0.0
2024-05-09 21:52:00,1998.9472524799999,0.132,0.0,0.0
2024-05-09 21:53:00,1998.9472524799999,-7.10640000000014,0.0,0.0
2024-05-09 21:54:00,1998.9472524799999,-10.428,0.0,0.0
2024-05-09 21:55:00,1998.9472524799999,-8.344799999999582,0.0,0.0
2024-05-09 21:56:00,1998.9472524799999,-5.44559999999986,0.0,0.0
2024-05-09 21:57:00,1998.9472524799999,-10.236,0.0,0.0
2024-05-09 21:58:00,1998.9472524799999,-7.63440000000014,0.0,0.0
2024-05-09 21:59:00,1998.9472524799999,-5.49359999999986,0.0,0.0
2024-05-09 22:00:00,1998.9472524799999,-10.51440000000014,0.0,0.0
2024-05-09 22:01:00,1998.9472524799999,-6.981599999999861,0.0,0.0
2024-05-09 22:02:00,1998.9472524799999,-8.229599999999861,0.0,0.0
2024-05-09 22:03:00,1998.9472524799999,-9.01679999999958,0.0,0.0
2024-05-09 22:04:00,1998.9472524799999,-5.57040000000014,0.0,0.0
2024-05-09 22:05:00,1998.9472524799999,-7.55759999999986,0.0,0.0
2024-05-09 22:06:00,1998.9472524799999,-7.855199999999721,0.0,0.0
2024-05-09 22:07:00,1998.9472524799999,-7.63440000000014,0.0,0.0
2024-05-09 22:08:00,1998.9472524799999,-9.84240000000014,0.0,0.0
2024-05-09 22:09:00,1998.9472524799999,-11.839199999999721,0.0,0.0
2024-05-09 22:10:00,1998.9472524799999,-10.389599999999861,0.0,0.0
2024-05-09 22:11:00,1998.9472524799999,-10.83119999999972,0.0,0.0
2024-05-09 22:12:00,1998.9472524799999,-11.25359999999986,0.0,0.0
2024-05-09 22:13:00,1998.9472524799999,-15.55440000000014,0.0,0.0
2024-05-09 22:14:00,1998.9472524799999,-14.575199999999722,0.0,0.0
2024-05-09 22:15:00,1998.9472524799999,-16.58159999999986,0.0,0.0
2024-05-09 22:16:00,1998.9472524799999,-14.296799999999582,0.0,0.0
2024-05-09 22:17:00,1998.9472524799999,-13.855199999999721,0.0,0.0
2024-05-09 22:18:00,1998.9472524799999,-10.620000000000001,0.0,0.0
2024-05-09 22:19:00,1998.9472524799999,-14.22,0.0,0.0
2024-05-09 22:20:00,1998.9472524799999,-15.00719999999972,0.0,0.0
2024-05-09 22:21:00,1998.9472524799999,-15.9,0.0,0.0
2024-05-09 22:22:00,1998.9472524799999,-18.40559999999986,0.0,0.0
2024-05-09 22:23:00,1998.9472524799999,-18.396,0.0,0.0
2024-05-09 22:24:00,1998.9472524799999,-18.93359999999986,0.0,0.0
2024-05-09 22:25:00,1998.9472524799999,-22.97519999999972,0.0,0.0
2024-05-09 22:26:00,1998.9472524799999,-24.520799999999582,0.0,0.0
2024-05-09 22:27:00,1998.9472524799999,-25.384799999999583,0.0,0.0
2024-05-09 22:28:00,1998.9472524799999,-25.60559999999986,0.0,0.0
2024-05-09 22:29:00,1998.9472524799999,-27.535199999999723,0.0,0.0
2024-05-09 22:30:00,1998.1452364799998,-20.56559999999986,0.0,0.8020160000000001
2024-05-09 22:31:00,1998.1452364799998,-19.272800000000746,0.0,0.0
2024-05-09 22:32:00,1998.1452364799998,-20.821600000000558,0.0,0.0
2024-05-09 22:33:00,1998.1452364799998,-25.992800000000745,0.0,0.0
2024-05-09 22:34:00,1998.1452364799998,-26.978400000000374,0.0,0.0
2024-05-09 22:35:00,1998.1452364799998,-28.936800000000744,0.0,0.0
2024-05-09 22:36:00,1998.1452364799998,-36.82160000000056,0.0,0.0
2024-05-09 22:37:00,1998.1452364799998,-42.19760000000056,0.0,0.0
2024-05-09 22:38:00,1998.1452364799998,-49.87760000000056,0.0,0.0
2024-05-09 22:39:00,1998.1452364799998,-43.32400000000093,0.0,0.0
2024-05-09 22:40:00,1997.3408191999997,-44.57840000000037,0.0,0.80441728
2024-05-09 22:41:00,1997.3408191999997,-49.92239999999991,0.0,0.0
2024-05-09 22:42:00,1997.3408191999997,-59.15439999999944,0.0,0.0
2024-05-09 22:43:00,1997.3408191999997,-59.98640000000014,0.0,0.0
2024-05-09 22:44:00,1997.3408191999997,-61.45839999999968,0.0,0.0
2024-05-09 22:45:00,1997.3408191999997,-64.51439999999944,0.0,0.0
2024-05-09 22:46:00,1997.3408191999997,-62.49839999999968,0.0,0.0
2024-05-09 22:47:00,1997.3408191999997,-101.81040000000037,0.0,0.0
