opentime,open,high,low,close,volume_USDT,value,signal,position,entry_price,stop_price,stop_loss,stop_profit,unrealized_pnl,realized_pnl,commission
2023-11-09 16:55:00,2027.72,2030.0,2017.76,2018.61,68672391.41358,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 17:00:00,2018.57,2029.0,2015.06,2028.11,73669466.65244,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 17:05:00,2028.11,2028.11,2017.0,2025.68,50321522.31194,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 17:10:00,2025.69,2027.38,2018.15,2023.22,35508792.75683,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 17:15:00,2023.21,2028.16,2011.5,2012.67,67273719.61931,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 17:20:00,2012.67,2017.87,2005.05,2012.52,76543245.37802,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 17:25:00,2012.52,2016.6,2011.14,2013.63,36133433.98187,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 17:30:00,2013.64,2022.23,2010.74,2019.69,52167929.31646,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 17:35:00,2019.69,2025.78,2018.92,2023.52,39217630.74088,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 17:40:00,2023.51,2025.5,2017.49,2019.72,52211270.11706,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 17:45:00,2019.72,2026.78,2018.05,2025.7,33592725.20703,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 17:50:00,2025.7,2028.57,2023.29,2025.55,35462634.11608,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 17:55:00,2025.56,2031.51,2022.4,2025.85,48201754.59059,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 18:00:00,2025.85,2026.9,2020.44,2021.31,35742233.67572,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 18:05:00,2021.31,2022.04,2015.02,2018.87,35798003.11159,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 18:10:00,2018.87,2023.0,2017.67,2021.69,24536343.16828,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 18:15:00,2021.7,2022.97,2018.0,2020.03,18542290.85352,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 18:20:00,2020.02,2021.44,2015.0,2015.63,21061163.61133,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 18:25:00,2015.62,2016.9,2010.6,2011.7,27173038.87736,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 18:30:00,2011.7,2013.4,2006.2,2009.51,42263276.23104,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 18:35:00,2009.52,2013.83,2008.82,2011.5,16452593.3749,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 18:40:00,2011.5,2012.01,2003.35,2008.67,41149846.25277,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 18:45:00,2008.67,2010.95,2003.03,2008.0,28970761.60203,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 18:50:00,2008.0,2010.73,2004.0,2006.41,21912280.73088,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 18:55:00,2006.41,2007.54,2000.0,2001.63,31704869.18918,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 19:00:00,2001.64,2008.89,1995.0,2005.22,83085913.31187,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 19:05:00,2005.21,2009.53,2003.47,2007.04,19139805.33436,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 19:10:00,2007.05,2009.19,2002.12,2002.71,20401786.31827,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 19:15:00,2002.71,2007.08,1999.58,2000.77,29890684.12491,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 19:20:00,2000.79,2001.91,1998.03,2000.62,31776372.53789,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 19:25:00,2000.63,2007.12,2000.63,2005.75,19396669.53849,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 19:30:00,2005.74,2009.53,2005.31,2006.43,22295491.42364,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 19:35:00,2006.43,2009.0,2002.72,2005.75,31084583.054,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 19:40:00,2005.76,2005.76,1999.36,2000.35,19342858.12576,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 19:45:00,2000.34,2010.0,2000.0,2009.84,31418092.05063,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 19:50:00,2009.84,2012.95,2008.2,2012.32,28255539.9515,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 19:55:00,2012.31,2022.18,2011.99,2019.79,52771382.49042,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 20:00:00,2019.78,2019.97,2016.03,2017.46,33005502.41437,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 20:05:00,2017.46,2018.97,2012.61,2014.49,28907953.07576,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 20:10:00,2014.49,2019.75,2012.05,2018.83,20548116.7813,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 20:15:00,2018.84,2025.91,2018.17,2023.39,38955220.90906,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 20:20:00,2023.39,2025.21,2015.14,2015.85,31652114.85328,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 20:25:00,2015.85,2020.69,2012.21,2019.71,24157874.93177,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 20:30:00,2019.71,2025.27,2015.0,2023.05,27601679.69292,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 20:35:00,2023.05,2023.43,2018.9,2022.99,24046620.20575,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 20:40:00,2023.0,2028.9,2019.36,2027.16,36141921.88012,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 20:45:00,2027.15,2036.54,2025.11,2034.28,77322328.45423,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 20:50:00,2034.27,2036.14,2031.16,2033.65,39827652.38042,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 20:55:00,2033.64,2037.21,2032.69,2036.9,26296462.303,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 21:00:00,2036.89,2039.75,2034.55,2037.83,31929487.74426,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 21:05:00,2037.83,2048.45,2037.83,2042.32,82056242.60854,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 21:10:00,2042.32,2044.71,2035.42,2038.49,38488496.754,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 21:15:00,2038.49,2038.49,2033.0,2033.39,46211947.0789,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 21:20:00,2033.4,2070.0,2033.01,2061.78,238615534.85206,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 21:25:00,2061.79,2092.96,2060.07,2069.02,395448313.70047,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 21:30:00,2069.01,2083.82,2066.53,2082.43,113655708.64603,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 21:35:00,2082.43,2083.86,2073.34,2073.56,61061771.30233,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 21:40:00,2073.55,2074.19,2059.23,2065.18,118521711.11269,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 21:45:00,2065.18,2065.92,2061.08,2062.51,36860041.551,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 21:50:00,2062.5,2066.55,2055.55,2058.97,50920878.3498,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 21:55:00,2058.97,2065.26,2058.56,2059.89,32709202.79042,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 22:00:00,2059.9,2064.03,2058.01,2061.06,22706371.30691,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 22:05:00,2061.05,2075.01,2060.82,2072.05,52752875.23884,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 22:10:00,2072.05,2087.1,2070.84,2086.53,92389273.16719,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 22:15:00,2086.54,2106.88,2086.53,2087.49,203513451.24895,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 22:20:00,2087.48,2092.5,2081.06,2085.23,60682790.16205,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 22:25:00,2085.23,2087.03,2078.05,2083.71,49240968.43471,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 22:30:00,2083.71,2096.8,2081.3,2090.37,51383561.39748,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 22:35:00,2090.36,2098.0,2087.24,2089.92,49890030.09426,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 22:40:00,2089.92,2103.56,2089.73,2095.05,60977211.56322,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 22:45:00,2095.05,2119.61,2090.76,2112.99,120400586.98095,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 22:50:00,2112.99,2113.0,2097.36,2099.78,64825734.5333,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 22:55:00,2099.8,2103.71,2095.79,2096.32,45727965.81944,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 23:00:00,2096.33,2097.77,2088.56,2089.97,51850256.64125,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 23:05:00,2089.97,2096.34,2089.19,2094.89,34313177.18645,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 23:10:00,2094.88,2104.3,2094.33,2104.11,41007838.28446,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 23:15:00,2104.1,2108.5,2099.67,2100.7,55102350.2226,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 23:20:00,2100.7,2105.0,2094.43,2094.77,42233666.86859,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 23:25:00,2094.78,2103.4,2094.78,2103.09,26692093.56599,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 23:30:00,2103.09,2117.33,2102.19,2106.01,107083332.3052,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 23:35:00,2106.01,2124.89,2106.01,2121.46,144689417.97086,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 23:40:00,2121.44,2133.76,2112.16,2131.13,123826015.86792,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 23:45:00,2131.28,2132.48,2121.78,2130.09,82922836.37088,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 23:50:00,2130.1,2134.3,2125.03,2133.15,69810578.37507,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-09 23:55:00,2133.14,2133.9,2120.26,2122.92,63579199.02606,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 00:00:00,2122.92,2124.74,2119.0,2121.12,61022658.23522,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 00:05:00,2121.15,2130.99,2119.35,2121.37,70558902.30325,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 00:10:00,2121.36,2123.47,2114.12,2122.8,68683803.76312,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 00:15:00,2122.8,2129.56,2114.67,2114.92,66971082.58716,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 00:20:00,2114.92,2118.52,2108.15,2112.45,62208905.07268,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 00:25:00,2112.45,2117.08,2110.21,2113.69,40125388.72204,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 00:30:00,2113.7,2117.21,2108.3,2111.8,35562892.94276,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 00:35:00,2111.8,2113.0,2102.21,2107.36,78172457.77144,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 00:40:00,2107.36,2107.83,2098.5,2101.01,57066515.3098,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 00:45:00,2101.0,2105.71,2098.17,2104.48,49661751.56099,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 00:50:00,2104.49,2106.71,2100.52,2101.63,33509013.96884,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 00:55:00,2101.67,2102.84,2097.08,2101.81,30267906.84701,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 01:00:00,2101.81,2105.32,2096.06,2103.59,40358983.12808,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 01:05:00,2103.58,2107.16,2103.29,2105.05,28341288.20759,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 01:10:00,2105.05,2106.48,2100.48,2104.35,18741788.09395,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 01:15:00,2104.35,2109.78,2104.12,2107.81,31554792.56479,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 01:20:00,2107.82,2111.7,2106.6,2110.49,41784975.15952,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 01:25:00,2110.49,2111.16,2107.03,2108.49,24917245.6043,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 01:30:00,2108.49,2111.78,2108.48,2110.41,12076374.19952,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 01:35:00,2110.42,2112.0,2108.67,2111.76,14349164.9616,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 01:40:00,2111.76,2120.0,2111.73,2114.12,60376628.45749,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 01:45:00,2114.1,2115.74,2112.46,2114.88,19645993.82831,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 01:50:00,2114.89,2116.47,2111.01,2111.45,14677556.8958,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 01:55:00,2111.46,2113.0,2108.15,2110.72,17375822.58384,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 02:00:00,2110.71,2111.34,2105.4,2108.38,28143900.67341,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 02:05:00,2108.38,2114.1,2106.77,2114.1,16307332.46681,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 02:10:00,2114.1,2115.0,2108.54,2108.97,21941746.81711,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 02:15:00,2108.97,2114.82,2107.0,2114.26,23855883.5644,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 02:20:00,2114.27,2115.11,2113.02,2114.56,14122655.26657,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 02:25:00,2114.55,2117.14,2112.54,2116.29,17608508.21201,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 02:30:00,2116.29,2119.0,2114.56,2118.1,27175342.31432,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 02:35:00,2118.14,2120.0,2117.65,2118.01,22377205.5635,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 02:40:00,2118.0,2118.94,2116.13,2118.77,15217537.10116,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 02:45:00,2118.78,2124.76,2117.74,2122.2,36089752.77111,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 02:50:00,2122.2,2126.0,2122.01,2125.93,25404806.12138,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 02:55:00,2125.93,2126.68,2124.09,2125.79,22135607.9047,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 03:00:00,2125.8,2126.2,2119.55,2120.89,28068533.68509,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 03:05:00,2120.89,2126.64,2117.55,2125.4,26330647.76708,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 03:10:00,2125.41,2129.86,2124.64,2128.8,34091450.246,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 03:15:00,2128.79,2128.8,2118.96,2120.65,27504438.89428,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 03:20:00,2120.64,2120.9,2114.24,2115.46,24735760.04561,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 03:25:00,2115.48,2118.48,2112.26,2117.89,32222747.34672,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 03:30:00,2117.89,2121.29,2111.62,2114.27,34052250.17805,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 03:35:00,2114.28,2125.49,2113.89,2125.06,32624019.6697,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 03:40:00,2125.07,2125.42,2118.33,2119.02,22817273.59441,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 03:45:00,2119.02,2123.38,2118.78,2119.84,13417634.03908,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 03:50:00,2119.83,2123.29,2117.39,2121.64,14257045.26314,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 03:55:00,2121.64,2123.84,2120.58,2123.0,16260740.87042,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 04:00:00,2122.99,2123.99,2120.86,2121.49,16766413.23211,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 04:05:00,2121.49,2127.19,2120.95,2126.0,23879503.01875,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 04:10:00,2126.0,2126.18,2118.29,2118.76,27982436.95177,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 04:15:00,2118.76,2119.29,2112.39,2114.65,27406705.7469,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 04:20:00,2114.65,2125.5,2112.77,2123.47,31590115.68741,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 04:25:00,2123.46,2125.27,2120.41,2121.94,21658379.01258,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 04:30:00,2121.93,2127.81,2121.93,2127.27,24013860.02234,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 04:35:00,2127.26,2132.66,2126.91,2129.3,53889476.02267,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 04:40:00,2129.29,2129.3,2120.0,2120.88,30638143.98172,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 04:45:00,2120.87,2125.03,2117.33,2124.71,30665644.33158,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 04:50:00,2124.7,2131.33,2124.16,2130.12,48148170.61182,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 04:55:00,2130.13,2139.6,2129.1,2134.26,77543940.06149,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 05:00:00,2134.27,2137.99,2126.28,2135.0,69667727.65041,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 05:05:00,2135.03,2137.71,2129.3,2129.97,34420770.11008,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 05:10:00,2129.96,2130.95,2126.09,2127.35,27914865.30987,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 05:15:00,2127.35,2128.0,2123.32,2123.72,28691101.23074,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 05:20:00,2123.73,2135.96,2122.0,2134.35,52627677.53222,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 05:25:00,2134.35,2136.97,2130.0,2131.5,35009695.97936,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 05:30:00,2131.43,2134.43,2128.84,2129.99,21013320.29831,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 05:35:00,2129.98,2131.0,2127.42,2127.62,16739903.92283,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 05:40:00,2128.03,2131.23,2126.12,2129.2,18822622.66719,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 05:45:00,2129.2,2130.9,2123.17,2127.15,26344763.84086,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 05:50:00,2127.14,2127.26,2123.4,2124.85,12583927.51044,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 05:55:00,2124.85,2125.97,2122.5,2124.69,19518254.27459,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 06:00:00,2124.69,2126.43,2120.33,2121.35,25764934.21589,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 06:05:00,2121.36,2121.97,2116.26,2117.11,35740895.913,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-11-10 06:10:00,2117.1,2121.0,2116.33,2120.11,15661337.90724,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
